<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.08.13	18:00:00	106.868	106.912	106.823	106.892	2393	0	3
2020.08.13	19:00:00	106.892	106.905	106.851	106.873	1260	0	4
2020.08.13	20:00:00	106.874	106.991	106.861	106.978	2018	0	4
2020.08.13	21:00:00	106.978	107.047	106.894	106.915	2141	0	3
2020.08.13	22:00:00	106.915	106.984	106.909	106.921	1225	0	3
2020.08.13	23:00:00	106.921	106.948	106.879	106.921	640	0	4
2020.08.14	00:00:00	106.921	106.943	106.868	106.927	421	0	5
2020.08.14	01:00:00	106.924	106.963	106.907	106.958	772	0	4
2020.08.14	02:00:00	106.958	107.005	106.943	106.976	1026	0	5
2020.08.14	03:00:00	106.976	107.036	106.919	106.952	2702	0	3
2020.08.14	04:00:00	106.952	106.999	106.921	106.948	1626	0	3
2020.08.14	05:00:00	106.949	106.973	106.922	106.943	1517	0	4
2020.08.14	06:00:00	106.943	106.959	106.913	106.923	960	0	4
2020.08.14	07:00:00	106.923	106.930	106.856	106.877	529	0	4
2020.08.14	08:00:00	106.877	106.894	106.832	106.836	592	0	4
2020.08.14	09:00:00	106.837	106.873	106.794	106.839	1254	0	3
2020.08.14	10:00:00	106.840	106.845	106.724	106.749	1851	0	3
2020.08.14	11:00:00	106.751	106.801	106.664	106.713	1558	0	4
2020.08.14	12:00:00	106.713	106.755	106.673	106.735	1292	0	3
2020.08.14	13:00:00	106.735	106.735	106.677	106.690	1315	0	4
2020.08.14	14:00:00	106.690	106.715	106.623	106.673	1262	0	4
2020.08.14	15:00:00	106.673	106.692	106.556	106.567	2226	0	3
2020.08.14	16:00:00	106.567	106.582	106.464	106.487	2496	0	4
2020.08.14	17:00:00	106.487	106.650	106.437	106.446	2977	0	3
2020.08.14	18:00:00	106.445	106.507	106.434	106.491	1783	0	4
2020.08.14	19:00:00	106.491	106.543	106.451	106.472	1669	0	4
2020.08.14	20:00:00	106.472	106.612	106.460	106.600	1525	0	4
2020.08.14	21:00:00	106.600	106.609	106.526	106.555	924	0	4
2020.08.14	22:00:00	106.554	106.607	106.548	106.587	923	0	4
2020.08.14	23:00:00	106.588	106.627	106.567	106.570	635	0	4
2020.08.17	00:00:00	106.605	106.644	106.547	106.585	398	0	5
2020.08.17	01:00:00	106.585	106.634	106.555	106.597	864	0	4
2020.08.17	02:00:00	106.597	106.607	106.536	106.555	1039	0	4
2020.08.17	03:00:00	106.556	106.653	106.483	106.519	2092	0	3
2020.08.17	04:00:00	106.519	106.537	106.457	106.492	1398	0	4
2020.08.17	05:00:00	106.492	106.566	106.492	106.544	1205	0	3
2020.08.17	06:00:00	106.544	106.563	106.486	106.519	738	0	4
2020.08.17	07:00:00	106.519	106.618	106.516	106.591	930	0	4
2020.08.17	08:00:00	106.591	106.614	106.552	106.569	703	0	4
2020.08.17	09:00:00	106.568	106.568	106.465	106.480	1392	0	4
2020.08.17	10:00:00	106.480	106.496	106.400	106.483	1928	0	3
2020.08.17	11:00:00	106.483	106.531	106.437	106.479	1840	0	4
2020.08.17	12:00:00	106.479	106.487	106.313	106.355	1785	0	4
2020.08.17	13:00:00	106.355	106.382	106.307	106.356	1418	0	3
2020.08.17	14:00:00	106.356	106.387	106.265	106.279	1720	0	4
2020.08.17	15:00:00	106.279	106.337	106.189	106.258	2353	0	3
2020.08.17	16:00:00	106.258	106.265	106.118	106.148	2800	0	4
2020.08.17	17:00:00	106.148	106.163	105.985	106.054	3013	0	3
2020.08.17	18:00:00	106.055	106.082	105.942	105.966	2362	0	4
2020.08.17	19:00:00	105.966	106.024	105.964	105.985	1467	0	4
2020.08.17	20:00:00	105.985	106.038	105.941	106.026	1838	0	3
2020.08.17	21:00:00	106.026	106.056	106.005	106.029	2562	0	4
2020.08.17	22:00:00	106.030	106.036	105.951	105.983	1578	0	4
2020.08.17	23:00:00	105.983	106.007	105.978	105.998	566	0	4
2020.08.18	00:00:00	105.975	106.049	105.966	106.011	2378	0	4
2020.08.18	01:00:00	106.009	106.035	105.991	106.028	743	0	3
2020.08.18	02:00:00	106.027	106.053	105.987	105.999	898	0	4
2020.08.18	03:00:00	106.000	106.003	105.748	105.759	2760	0	3
2020.08.18	04:00:00	105.759	105.824	105.700	105.727	2197	0	3
2020.08.18	05:00:00	105.730	105.738	105.631	105.645	1750	0	3
2020.08.18	06:00:00	105.625	105.675	105.565	105.639	1588	0	4
2020.08.18	07:00:00	105.639	105.676	105.602	105.637	910	0	5
2020.08.18	08:00:00	105.637	105.637	105.575	105.622	959	0	5
2020.08.18	09:00:00	105.621	105.628	105.458	105.521	2021	0	3
2020.08.18	10:00:00	105.521	105.530	105.400	105.524	2880	0	3
2020.08.18	11:00:00	105.524	105.657	105.504	105.558	2085	0	4
2020.08.18	12:00:00	105.558	105.626	105.489	105.614	1650	0	4
2020.08.18	13:00:00	105.614	105.638	105.499	105.550	1508	0	3
2020.08.18	14:00:00	105.550	105.573	105.448	105.461	1492	0	4
2020.08.18	15:00:00	105.458	105.490	105.364	105.472	2691	0	3
2020.08.18	16:00:00	105.470	105.567	105.281	105.330	4065	0	3
2020.08.18	17:00:00	105.331	105.523	105.305	105.451	5181	0	3
2020.08.18	18:00:00	105.449	105.475	105.390	105.414	2218	0	3
2020.08.18	19:00:00	105.414	105.470	105.327	105.335	1832	0	4
2020.08.18	20:00:00	105.334	105.421	105.334	105.414	1235	0	4
2020.08.18	21:00:00	105.414	105.459	105.401	105.403	984	0	4
2020.08.18	22:00:00	105.403	105.439	105.364	105.378	831	0	4
2020.08.18	23:00:00	105.379	105.409	105.373	105.400	600	0	4
2020.08.19	00:00:00	105.422	105.454	105.369	105.400	782	0	4
2020.08.19	01:00:00	105.402	105.422	105.349	105.350	872	0	4
2020.08.19	02:00:00	105.349	105.389	105.200	105.230	1096	0	5
2020.08.19	03:00:00	105.234	105.249	105.099	105.167	3142	0	4
2020.08.19	04:00:00	105.169	105.415	105.134	105.398	3008	0	3
2020.08.19	05:00:00	105.398	105.531	105.370	105.502	2050	0	4
2020.08.19	06:00:00	105.502	105.589	105.435	105.573	1375	0	4
2020.08.19	07:00:00	105.573	105.584	105.518	105.558	1489	0	5
2020.08.19	08:00:00	105.558	105.601	105.527	105.567	1336	0	4
2020.08.19	09:00:00	105.567	105.578	105.483	105.542	1773	0	4
2020.08.19	10:00:00	105.542	105.581	105.414	105.427	2233	0	4
2020.08.19	11:00:00	105.425	105.468	105.366	105.384	1923	0	4
2020.08.19	12:00:00	105.384	105.440	105.308	105.354	1864	0	4
2020.08.19	13:00:00	105.354	105.373	105.236	105.278	1652	0	3
2020.08.19	14:00:00	105.278	105.282	105.170	105.260	2013	0	3
2020.08.19	15:00:00	105.262	105.457	105.257	105.445	2289	0	4
2020.08.19	16:00:00	105.444	105.489	105.343	105.419	2790	0	3
2020.08.19	17:00:00	105.420	105.727	105.383	105.623	4067	0	3
2020.08.19	18:00:00	105.623	105.760	105.613	105.709	3100	0	4
2020.08.19	19:00:00	105.709	105.794	105.705	105.730	2244	0	4
2020.08.19	20:00:00	105.730	105.755	105.674	105.692	1616	0	4
2020.08.19	21:00:00	105.700	106.017	105.642	105.897	6281	0	3
2020.08.19	22:00:00	105.897	106.085	105.897	106.066	2963	0	3
2020.08.19	23:00:00	106.065	106.150	106.051	106.101	969	0	4
2020.08.20	00:00:00	106.097	106.129	105.958	106.044	1350	0	3
2020.08.20	01:00:00	106.044	106.075	105.972	105.974	767	0	4
2020.08.20	02:00:00	105.974	106.095	105.969	106.083	1700	0	5
2020.08.20	03:00:00	106.081	106.152	106.018	106.085	2747	0	3
2020.08.20	04:00:00	106.085	106.213	106.055	106.065	3328	0	3
2020.08.20	05:00:00	106.065	106.128	106.040	106.082	1678	0	3
2020.08.20	06:00:00	106.082	106.099	106.033	106.038	1498	0	4
2020.08.20	07:00:00	106.038	106.043	105.977	106.024	1314	0	4
2020.08.20	08:00:00	106.024	106.103	106.020	106.080	1467	0	4
2020.08.20	09:00:00	106.078	106.128	106.044	106.109	2393	0	3
2020.08.20	10:00:00	106.109	106.121	105.954	106.016	3202	0	3
2020.08.20	11:00:00	106.016	106.077	105.911	105.940	3249	0	3
2020.08.20	12:00:00	105.939	106.043	105.877	105.942	2415	0	3
2020.08.20	13:00:00	105.942	106.041	105.900	105.952	1979	0	3
2020.08.20	14:00:00	105.952	105.986	105.838	105.874	2052	0	4
2020.08.20	15:00:00	105.874	105.927	105.768	105.919	3213	0	3
2020.08.20	16:00:00	105.916	106.045	105.889	105.964	4265	0	3
2020.08.20	17:00:00	105.963	106.011	105.902	105.945	4567	0	3
2020.08.20	18:00:00	105.946	105.955	105.818	105.820	2526	0	3
2020.08.20	19:00:00	105.819	105.851	105.765	105.847	1740	0	3
2020.08.20	20:00:00	105.847	105.912	105.819	105.883	1418	0	3
2020.08.20	21:00:00	105.884	105.912	105.741	105.751	1381	0	4
2020.08.20	22:00:00	105.751	105.810	105.747	105.764	1530	0	4
2020.08.20	23:00:00	105.763	105.798	105.750	105.796	535	0	3
2020.08.21	00:00:00	105.775	105.808	105.769	105.793	255	0	7
2020.08.21	01:00:00	105.792	105.796	105.739	105.744	530	0	5
2020.08.21	02:00:00	105.740	105.751	105.652	105.676	787	0	3
2020.08.21	03:00:00	105.676	105.753	105.621	105.682	2611	0	4
2020.08.21	04:00:00	105.682	105.750	105.646	105.695	2677	0	4
2020.08.21	05:00:00	105.696	105.709	105.648	105.654	1451	0	4
2020.08.21	06:00:00	105.654	105.680	105.647	105.669	837	0	5
2020.08.21	07:00:00	105.669	105.699	105.617	105.624	978	0	4
2020.08.21	08:00:00	105.624	105.635	105.553	105.602	1171	0	4
2020.08.21	09:00:00	105.602	105.618	105.555	105.558	1501	0	4
2020.08.21	10:00:00	105.558	105.583	105.458	105.508	3351	0	3
2020.08.21	11:00:00	105.508	105.562	105.441	105.519	3337	0	3
2020.08.21	12:00:00	105.519	105.630	105.490	105.604	1963	0	3
2020.08.21	13:00:00	105.605	105.740	105.558	105.670	2192	0	4
2020.08.21	14:00:00	105.669	105.773	105.636	105.748	2239	0	3
2020.08.21	15:00:00	105.748	105.869	105.706	105.722	3345	0	3
2020.08.21	16:00:00	105.724	106.014	105.649	105.981	4271	0	3
2020.08.21	17:00:00	105.981	106.069	105.909	105.950	3982	0	3
2020.08.21	18:00:00	105.949	106.007	105.865	105.874	2537	0	4
2020.08.21	19:00:00	105.874	105.920	105.857	105.873	1730	0	4
2020.08.21	20:00:00	105.873	105.913	105.814	105.819	1519	0	5
2020.08.21	21:00:00	105.819	105.868	105.795	105.816	1541	0	4
2020.08.21	22:00:00	105.816	105.869	105.814	105.819	1320	0	5
2020.08.21	23:00:00	105.819	105.846	105.791	105.814	457	0	4
2020.08.24	00:00:00	105.764	105.813	105.731	105.750	367	0	8
2020.08.24	01:00:00	105.750	105.920	105.750	105.881	1004	0	4
2020.08.24	02:00:00	105.879	105.888	105.827	105.874	1215	0	3
2020.08.24	03:00:00	105.874	105.939	105.751	105.771	2126	0	3
2020.08.24	04:00:00	105.770	105.793	105.686	105.755	2097	0	4
2020.08.24	05:00:00	105.757	105.831	105.740	105.806	1014	0	4
2020.08.24	06:00:00	105.806	105.846	105.787	105.823	905	0	4
2020.08.24	07:00:00	105.823	105.877	105.821	105.852	914	0	4
2020.08.24	08:00:00	105.852	105.921	105.818	105.819	941	0	4
2020.08.24	09:00:00	105.817	105.873	105.778	105.823	1387	0	4
2020.08.24	10:00:00	105.823	105.868	105.810	105.860	1704	0	4
2020.08.24	11:00:00	105.858	105.877	105.776	105.826	1876	0	3
2020.08.24	12:00:00	105.827	105.845	105.709	105.710	1335	0	4
2020.08.24	13:00:00	105.710	105.768	105.700	105.734	1229	0	4
2020.08.24	14:00:00	105.734	105.772	105.696	105.745	1346	0	3
2020.08.24	15:00:00	105.743	105.841	105.695	105.788	1769	0	3
2020.08.24	16:00:00	105.788	105.838	105.720	105.793	2230	0	3
2020.08.24	17:00:00	105.795	105.867	105.753	105.850	2869	0	4
2020.08.24	18:00:00	105.849	105.945	105.849	105.900	2026	0	3
2020.08.24	19:00:00	105.900	105.935	105.863	105.885	1048	0	4
2020.08.24	20:00:00	105.887	105.947	105.868	105.941	1030	0	4
2020.08.24	21:00:00	105.941	105.975	105.922	105.956	834	0	4
2020.08.24	22:00:00	105.956	105.993	105.956	105.973	681	0	5
2020.08.24	23:00:00	105.973	105.995	105.962	105.970	519	0	4
2020.08.25	00:00:00	105.970	105.986	105.951	105.960	982	0	5
2020.08.25	01:00:00	105.962	105.977	105.957	105.957	538	0	5
2020.08.25	02:00:00	105.955	106.006	105.954	105.996	737	0	5
2020.08.25	03:00:00	105.996	106.051	105.930	105.992	2425	0	4
2020.08.25	04:00:00	105.993	106.039	105.914	105.922	1926	0	4
2020.08.25	05:00:00	105.922	105.922	105.870	105.916	1308	0	4
2020.08.25	06:00:00	105.916	105.985	105.914	105.973	907	0	4
2020.08.25	07:00:00	105.973	106.004	105.934	105.985	1202	0	4
2020.08.25	08:00:00	105.985	106.010	105.976	106.000	787	0	3
2020.08.25	09:00:00	106.000	106.145	105.995	106.124	1439	0	3
2020.08.25	10:00:00	106.124	106.197	106.090	106.185	2205	0	3
2020.08.25	11:00:00	106.185	106.372	106.178	106.331	2319	0	3
2020.08.25	12:00:00	106.331	106.362	106.244	106.356	2164	0	3
2020.08.25	13:00:00	106.355	106.497	106.323	106.465	3072	0	4
2020.08.25	14:00:00	106.465	106.494	106.386	106.418	2174	0	3
2020.08.25	15:00:00	106.418	106.466	106.247	106.419	2593	0	3
2020.08.25	16:00:00	106.419	106.495	106.280	106.482	2907	0	3
2020.08.25	17:00:00	106.482	106.550	106.413	106.530	3523	0	3
2020.08.25	18:00:00	106.529	106.574	106.376	106.405	2567	0	3
2020.08.25	19:00:00	106.405	106.453	106.378	106.441	1467	0	3
2020.08.25	20:00:00	106.441	106.464	106.397	106.431	946	0	3
2020.08.25	21:00:00	106.431	106.439	106.297	106.337	2415	0	4
2020.08.25	22:00:00	106.337	106.403	106.336	106.401	2497	0	4
2020.08.25	23:00:00	106.401	106.413	106.346	106.381	870	0	3
2020.08.26	00:00:00	106.371	106.396	106.326	106.396	658	0	15
2020.08.26	01:00:00	106.396	106.396	106.342	106.358	1126	0	3
2020.08.26	02:00:00	106.357	106.407	106.336	106.393	1437	0	3
2020.08.26	03:00:00	106.394	106.558	106.387	106.464	3043	0	3
2020.08.26	04:00:00	106.464	106.521	106.431	106.510	1696	0	4
2020.08.26	05:00:00	106.510	106.521	106.405	106.475	1584	0	4
2020.08.26	06:00:00	106.475	106.501	106.405	106.441	1031	0	3
2020.08.26	07:00:00	106.441	106.463	106.375	106.387	992	0	4
2020.08.26	08:00:00	106.387	106.425	106.340	106.395	1238	0	3
2020.08.26	09:00:00	106.392	106.426	106.315	106.330	1507	0	3
2020.08.26	10:00:00	106.331	106.384	106.249	106.302	2299	0	3
2020.08.26	11:00:00	106.302	106.313	106.157	106.220	2496	0	4
2020.08.26	12:00:00	106.220	106.319	106.219	106.270	1737	0	3
2020.08.26	13:00:00	106.270	106.288	106.185	106.260	1490	0	4
2020.08.26	14:00:00	106.257	106.318	106.218	106.311	1588	0	4
2020.08.26	15:00:00	106.312	106.463	106.270	106.396	2306	0	3
2020.08.26	16:00:00	106.397	106.424	106.207	106.265	2573	0	3
2020.08.26	17:00:00	106.266	106.296	106.104	106.138	3000	0	3
2020.08.26	18:00:00	106.138	106.179	106.056	106.126	2211	0	3
2020.08.26	19:00:00	106.126	106.129	105.997	106.004	1579	0	3
2020.08.26	20:00:00	106.004	106.053	105.960	105.999	1406	0	4
2020.08.26	21:00:00	105.999	106.039	105.960	106.015	1139	0	3
2020.08.26	22:00:00	106.017	106.043	105.974	105.980	1077	0	4
2020.08.26	23:00:00	105.980	106.002	105.954	105.981	591	0	4
2020.08.27	00:00:00	105.988	106.021	105.947	105.996	305	0	5
2020.08.27	01:00:00	105.996	105.996	105.835	105.882	670	0	4
2020.08.27	02:00:00	105.882	105.934	105.834	105.871	1521	0	3
2020.08.27	03:00:00	105.865	105.931	105.800	105.928	2040	0	3
2020.08.27	04:00:00	105.926	106.041	105.909	106.018	2405	0	3
2020.08.27	05:00:00	106.018	106.073	106.004	106.004	1545	0	4
2020.08.27	06:00:00	106.004	106.020	105.956	105.975	905	0	4
2020.08.27	07:00:00	105.975	106.009	105.924	105.941	1070	0	4
2020.08.27	08:00:00	105.941	106.054	105.941	106.045	1298	0	4
2020.08.27	09:00:00	106.042	106.054	105.980	106.012	1380	0	3
2020.08.27	10:00:00	106.012	106.037	105.978	106.001	1788	0	4
2020.08.27	11:00:00	106.001	106.207	105.924	106.047	2601	0	4
2020.08.27	12:00:00	106.047	106.062	105.991	106.000	1583	0	3
2020.08.27	13:00:00	106.001	106.095	105.984	106.082	1510	0	4
2020.08.27	14:00:00	106.082	106.157	106.009	106.082	1900	0	3
2020.08.27	15:00:00	106.079	106.170	106.029	106.087	2417	0	4
2020.08.27	16:00:00	106.090	106.303	105.601	106.226	10477	0	3
2020.08.27	17:00:00	106.229	106.487	106.216	106.439	7892	0	3
2020.08.27	18:00:00	106.438	106.574	106.354	106.416	4592	0	3
2020.08.27	19:00:00	106.412	106.697	106.381	106.680	3506	0	4
2020.08.27	20:00:00	106.680	106.689	106.567	106.582	2590	0	3
2020.08.27	21:00:00	106.582	106.613	106.540	106.613	2131	0	4
2020.08.27	22:00:00	106.614	106.621	106.554	106.610	1726	0	4
2020.08.27	23:00:00	106.610	106.611	106.534	106.558	709	0	3
2020.08.28	00:00:00	106.562	106.566	106.489	106.529	1451	0	4
2020.08.28	01:00:00	106.527	106.612	106.527	106.609	849	0	4
2020.08.28	02:00:00	106.606	106.680	106.562	106.651	1431	0	3
2020.08.28	03:00:00	106.653	106.788	106.629	106.651	4141	0	3
2020.08.28	04:00:00	106.651	106.778	106.602	106.766	3320	0	3
2020.08.28	05:00:00	106.765	106.836	106.736	106.794	2476	0	4
2020.08.28	06:00:00	106.794	106.944	106.787	106.873	2986	0	4
2020.08.28	07:00:00	106.873	106.882	106.699	106.700	2523	0	3
2020.08.28	08:00:00	106.701	106.733	106.099	106.267	7353	0	3
2020.08.28	09:00:00	106.267	106.343	106.159	106.188	4317	0	4
2020.08.28	10:00:00	106.186	106.221	105.998	106.065	4444	0	4
2020.08.28	11:00:00	106.065	106.124	105.844	105.859	4565	0	3
2020.08.28	12:00:00	105.859	105.877	105.496	105.672	4428	0	3
2020.08.28	13:00:00	105.672	105.754	105.322	105.348	3376	0	3
2020.08.28	14:00:00	105.348	105.414	105.311	105.354	3225	0	3
2020.08.28	15:00:00	105.353	105.561	105.200	105.536	3872	0	3
2020.08.28	16:00:00	105.536	105.734	105.361	105.465	4629	0	3
2020.08.28	17:00:00	105.465	105.526	105.249	105.308	4586	0	3
2020.08.28	18:00:00	105.305	105.399	105.235	105.297	3097	0	3
2020.08.28	19:00:00	105.299	105.427	105.270	105.397	2163	0	4
2020.08.28	20:00:00	105.399	105.475	105.381	105.463	1853	0	3
2020.08.28	21:00:00	105.463	105.474	105.383	105.405	1780	0	4
2020.08.28	22:00:00	105.407	105.462	105.375	105.393	1793	0	4
2020.08.28	23:00:00	105.394	105.412	105.333	105.340	590	0	4
2020.08.31	00:00:00	105.433	105.443	105.354	105.434	393	0	14
2020.08.31	01:00:00	105.434	105.803	105.364	105.651	2594	0	3
2020.08.31	02:00:00	105.647	105.647	105.472	105.536	1867	0	3
2020.08.31	03:00:00	105.535	105.535	105.289	105.403	4667	0	3
2020.08.31	04:00:00	105.402	105.609	105.344	105.506	3443	0	4
2020.08.31	05:00:00	105.501	105.544	105.432	105.510	2197	0	4
2020.08.31	06:00:00	105.510	105.542	105.424	105.505	1701	0	4
2020.08.31	07:00:00	105.505	105.690	105.494	105.669	1940	0	4
2020.08.31	08:00:00	105.669	105.681	105.555	105.573	2264	0	4
2020.08.31	09:00:00	105.573	105.697	105.557	105.646	2363	0	4
2020.08.31	10:00:00	105.646	105.830	105.646	105.823	3437	0	3
2020.08.31	11:00:00	105.828	105.923	105.776	105.883	3104	0	3
2020.08.31	12:00:00	105.885	105.966	105.786	105.908	2799	0	4
2020.08.31	13:00:00	105.908	105.958	105.870	105.919	2259	0	4
2020.08.31	14:00:00	105.919	105.969	105.900	105.934	2521	0	3
2020.08.31	15:00:00	105.931	105.991	105.900	105.985	2444	0	3
2020.08.31	16:00:00	105.985	106.094	105.960	106.076	3312	0	4
2020.08.31	17:00:00	106.080	106.082	105.945	106.043	4305	0	3
2020.08.31	18:00:00	106.045	106.069	105.779	105.844	3623	0	3
2020.08.31	19:00:00	105.844	105.873	105.795	105.817	2187	0	3
2020.08.31	20:00:00	105.816	105.881	105.785	105.854	1182	0	5
2020.08.31	21:00:00	105.854	105.897	105.823	105.879	1648	0	4
2020.08.31	22:00:00	105.883	105.920	105.854	105.904	1768	0	3
2020.08.31	23:00:00	105.904	105.923	105.886	105.897	716	0	3
2020.09.01	00:00:00	105.899	105.927	105.840	105.878	539	0	8
2020.09.01	01:00:00	105.880	105.898	105.847	105.880	999	0	3
2020.09.01	02:00:00	105.877	106.011	105.874	105.996	1286	0	4
2020.09.01	03:00:00	105.996	106.030	105.811	105.821	2808	0	3
2020.09.01	04:00:00	105.821	105.830	105.694	105.711	2903	0	4
2020.09.01	05:00:00	105.710	105.738	105.591	105.612	3220	0	4
2020.09.01	06:00:00	105.612	105.690	105.610	105.675	2203	0	3
2020.09.01	07:00:00	105.674	105.764	105.648	105.762	1774	0	4
2020.09.01	08:00:00	105.762	105.784	105.620	105.634	1939	0	3
2020.09.01	09:00:00	105.634	105.760	105.622	105.709	3100	0	4
2020.09.01	10:00:00	105.709	105.787	105.590	105.652	3374	0	4
2020.09.01	11:00:00	105.652	105.791	105.605	105.736	3148	0	3
2020.09.01	12:00:00	105.736	105.796	105.700	105.737	2230	0	3
2020.09.01	13:00:00	105.737	105.904	105.736	105.820	2598	0	3
2020.09.01	14:00:00	105.821	105.894	105.802	105.887	2642	0	3
2020.09.01	15:00:00	105.887	105.964	105.824	105.854	2543	0	3
2020.09.01	16:00:00	105.853	105.985	105.778	105.877	4055	0	3
2020.09.01	17:00:00	105.887	106.151	105.887	106.005	5556	0	3
2020.09.01	18:00:00	106.004	106.006	105.916	105.993	2958	0	3
2020.09.01	19:00:00	105.991	106.026	105.927	106.016	2147	0	4
2020.09.01	20:00:00	106.016	106.086	105.903	105.955	3019	0	4
2020.09.01	21:00:00	105.955	105.995	105.916	105.960	2022	0	4
2020.09.01	22:00:00	105.960	105.995	105.938	105.939	1381	0	4
2020.09.01	23:00:00	105.939	105.964	105.916	105.949	500	0	3
2020.09.02	00:00:00	105.955	105.984	105.915	105.948	607	0	2
2020.09.02	01:00:00	105.948	105.987	105.930	105.930	974	0	4
2020.09.02	02:00:00	105.928	105.940	105.848	105.894	1954	0	4
2020.09.02	03:00:00	105.895	106.053	105.850	106.036	2490	0	3
2020.09.02	04:00:00	106.036	106.126	105.987	106.060	3229	0	3
2020.09.02	05:00:00	106.060	106.089	105.999	106.033	1777	0	4
2020.09.02	06:00:00	106.033	106.090	106.028	106.055	1264	0	3
2020.09.02	07:00:00	106.055	106.079	106.019	106.036	1413	0	3
2020.09.02	08:00:00	106.035	106.071	105.989	106.044	1451	0	4
2020.09.02	09:00:00	106.043	106.070	106.008	106.024	1910	0	3
2020.09.02	10:00:00	106.024	106.116	105.960	106.066	3117	0	3
2020.09.02	11:00:00	106.066	106.226	106.043	106.191	2858	0	3
2020.09.02	12:00:00	106.191	106.195	106.115	106.115	1847	0	3
2020.09.02	13:00:00	106.115	106.228	106.086	106.189	1642	0	3
2020.09.02	14:00:00	106.189	106.283	106.161	106.270	2196	0	3
2020.09.02	15:00:00	106.270	106.274	106.106	106.146	2749	0	3
2020.09.02	16:00:00	106.143	106.295	106.122	106.204	3694	0	3
2020.09.02	17:00:00	106.204	106.235	106.128	106.146	3701	0	3
2020.09.02	18:00:00	106.146	106.183	106.105	106.146	2769	0	3
2020.09.02	19:00:00	106.146	106.202	106.146	106.170	1950	0	4
2020.09.02	20:00:00	106.170	106.232	106.169	106.220	1635	0	4
2020.09.02	21:00:00	106.220	106.298	106.215	106.293	1618	0	4
